,sex,age,household-position,household-size,prev-residence-place,citizenship,country-birth,edu-level,economic-status,cur-eco-activity,marital-status,class-label
295,1,6.0,1110.0,111.0,1.0,1.0,1.0,2.0,111.0,111.0,2.0,0
296,0,11.0,1132.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
297,0,6.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
298,1,7.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
299,1,6.0,1110.0,126.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
300,1,15.0,1210.0,111.0,1.0,1.0,1.0,5.0,112.0,133.0,1.0,1
301,1,4.0,1121.0,114.0,1.0,1.0,1.0,0.0,120.0,138.0,1.0,0
302,0,15.0,1121.0,111.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
303,0,7.0,1121.0,112.0,1.0,1.0,1.0,3.0,112.0,131.0,2.0,0
304,1,9.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,136.0,2.0,0
305,0,9.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
306,1,4.0,1210.0,111.0,1.0,3.0,3.0,5.0,111.0,111.0,1.0,1
307,1,4.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
308,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
309,1,11.0,1131.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
310,1,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,133.0,1.0,1
311,0,5.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,132.0,2.0,0
312,1,7.0,1122.0,111.0,1.0,1.0,1.0,2.0,111.0,124.0,1.0,0
313,0,4.0,1132.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,0
314,0,8.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
315,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
316,0,4.0,1132.0,113.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,1
317,0,4.0,1110.0,111.0,1.0,1.0,3.0,5.0,111.0,139.0,2.0,0
318,1,6.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
319,0,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
320,0,8.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
321,0,7.0,1122.0,125.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,0
322,0,7.0,1122.0,114.0,1.0,1.0,1.0,2.0,120.0,131.0,2.0,1
323,1,4.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,0
324,0,8.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
325,1,15.0,1131.0,113.0,1.0,1.0,1.0,3.0,120.0,133.0,2.0,1
326,1,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
327,0,15.0,1121.0,112.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
328,1,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,1
329,0,8.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
330,1,4.0,1110.0,126.0,1.0,1.0,1.0,1.0,111.0,131.0,1.0,1
331,0,15.0,1220.0,111.0,1.0,1.0,1.0,0.0,111.0,111.0,4.0,0
332,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
333,0,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
334,0,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,1
335,1,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,134.0,2.0,0
336,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,0
337,0,4.0,1122.0,112.0,1.0,1.0,1.0,1.0,111.0,134.0,1.0,0
338,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
339,0,9.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,0
340,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
341,0,4.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,1.0,0
342,1,15.0,1131.0,113.0,1.0,1.0,1.0,3.0,112.0,131.0,2.0,1
343,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
344,0,9.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
345,0,11.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
346,1,10.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
347,0,4.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
348,1,10.0,1121.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
349,1,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
350,0,4.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
351,0,4.0,1132.0,112.0,1.0,1.0,1.0,1.0,111.0,122.0,1.0,0
352,1,6.0,1110.0,112.0,1.0,1.0,1.0,1.0,111.0,131.0,2.0,0
353,0,4.0,1121.0,126.0,1.0,1.0,1.0,2.0,112.0,122.0,2.0,0
354,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
355,0,9.0,1121.0,112.0,1.0,1.0,1.0,4.0,111.0,131.0,2.0,0
356,1,12.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
357,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,111.0,137.0,1.0,0
358,1,4.0,1110.0,126.0,1.0,1.0,1.0,1.0,120.0,135.0,1.0,0
359,0,6.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,122.0,2.0,0
360,0,8.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
361,0,15.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,138.0,2.0,0
362,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,111.0,133.0,1.0,0
363,1,7.0,1132.0,112.0,1.0,1.0,1.0,3.0,111.0,133.0,1.0,1
364,1,8.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
365,0,4.0,1121.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,0
366,1,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
367,1,7.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,131.0,2.0,1
368,0,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
369,1,6.0,1110.0,113.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,1
370,0,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,1
371,0,8.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
372,0,7.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,134.0,2.0,0
373,0,7.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
374,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
375,1,7.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,134.0,1.0,1
376,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
377,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
378,1,10.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,136.0,2.0,1
379,1,4.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,1.0,0
380,1,4.0,1132.0,112.0,1.0,3.0,1.0,5.0,111.0,122.0,1.0,1
381,1,6.0,1110.0,113.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
382,0,15.0,1122.0,126.0,1.0,1.0,1.0,5.0,120.0,139.0,2.0,1
383,0,9.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
384,0,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
385,0,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,120.0,135.0,1.0,0
386,0,15.0,1122.0,126.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,1
387,1,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,1
388,0,6.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,0
389,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,120.0,131.0,2.0,0
390,1,10.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
391,0,7.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
392,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
393,0,8.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
394,0,8.0,1210.0,111.0,1.0,1.0,3.0,2.0,111.0,138.0,2.0,0
395,1,7.0,1122.0,111.0,1.0,1.0,3.0,4.0,111.0,111.0,2.0,1
396,0,9.0,1122.0,125.0,1.0,1.0,1.0,0.0,111.0,137.0,2.0,0
397,1,9.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,1
398,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,1
399,0,9.0,1140.0,113.0,1.0,1.0,1.0,2.0,111.0,134.0,2.0,0
400,1,6.0,1131.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
401,1,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
402,0,10.0,1220.0,112.0,1.0,1.0,1.0,3.0,111.0,111.0,4.0,0
403,0,12.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,0
404,0,7.0,1121.0,114.0,1.0,1.0,1.0,2.0,120.0,131.0,2.0,1
405,0,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
406,1,6.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
407,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
408,0,6.0,1122.0,114.0,1.0,1.0,1.0,1.0,120.0,131.0,1.0,1
409,0,11.0,1122.0,126.0,1.0,1.0,1.0,3.0,120.0,136.0,2.0,0
410,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,0
411,1,7.0,1131.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,1
412,0,12.0,1132.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
413,0,8.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,124.0,2.0,0
414,0,5.0,1121.0,111.0,1.0,1.0,3.0,2.0,111.0,139.0,2.0,0
415,1,7.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
416,0,11.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
417,1,15.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
418,1,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
419,0,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,1
420,0,15.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,139.0,2.0,0
421,0,9.0,1122.0,125.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
422,1,8.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
423,1,12.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
424,0,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,120.0,137.0,1.0,0
425,0,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
426,1,11.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
427,1,7.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
428,1,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
429,1,15.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,133.0,1.0,1
430,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
431,0,15.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
432,0,7.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
433,0,6.0,1210.0,111.0,1.0,1.0,1.0,1.0,111.0,137.0,1.0,0
434,1,7.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,122.0,2.0,0
435,1,10.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,138.0,2.0,0
436,1,6.0,1110.0,113.0,1.0,1.0,1.0,0.0,120.0,132.0,2.0,1
437,1,4.0,1131.0,112.0,2.0,1.0,1.0,5.0,120.0,139.0,1.0,1
438,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
439,0,10.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
440,1,15.0,1122.0,126.0,1.0,1.0,1.0,1.0,111.0,133.0,2.0,1
441,0,9.0,1131.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,0
442,1,9.0,1220.0,111.0,1.0,1.0,1.0,3.0,111.0,136.0,1.0,1
443,1,10.0,1122.0,126.0,1.0,1.0,1.0,2.0,111.0,132.0,2.0,0
444,1,7.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,1
445,0,4.0,1122.0,113.0,1.0,1.0,1.0,3.0,120.0,132.0,1.0,0
446,1,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,120.0,131.0,2.0,1
447,0,9.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
448,1,7.0,1140.0,111.0,1.0,1.0,1.0,4.0,111.0,136.0,1.0,0
449,0,9.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
450,0,5.0,1131.0,113.0,1.0,1.0,1.0,3.0,111.0,134.0,1.0,0
451,0,4.0,1122.0,113.0,1.0,1.0,1.0,3.0,120.0,131.0,1.0,1
452,0,4.0,1110.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
453,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.9370308,111.0,131.0,2.0,1
454,0,10.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
455,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
456,1,5.0,1110.0,126.0,1.0,1.0,1.0,2.0,111.0,131.0,1.0,0
457,1,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
458,0,13.0,1220.0,111.0,1.0,1.0,1.0,0.0,111.0,139.0,1.0,0
459,0,4.0,1140.0,111.0,1.0,1.0,3.0,0.0,111.0,137.0,1.0,0
460,0,11.0,1122.0,125.0,1.0,1.0,1.0,1.0,111.0,137.0,2.0,0
461,0,9.0,1220.0,111.0,1.0,1.0,1.0,3.0,120.0,137.0,1.0,1
462,1,6.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,1
463,0,6.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,0
464,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
465,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
466,0,7.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
467,0,8.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,4.0,0
468,0,11.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
469,1,7.0,1122.0,111.0,1.0,1.0,3.0,5.0,111.0,137.0,4.0,1
470,0,10.0,1220.0,111.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,0
471,0,12.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,111.0,2.0,0
472,1,7.0,1110.0,111.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,1
473,0,9.0,1122.0,113.0,1.0,1.0,1.0,1.0,111.0,135.0,2.0,0
474,1,15.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,137.0,2.0,1
475,0,9.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,1
476,0,4.0,1110.0,126.0,1.0,1.0,1.0,2.0,111.0,122.0,1.0,0
477,1,10.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
478,1,4.0,1140.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
479,1,15.0,1121.0,112.0,1.0,1.0,1.0,4.0,111.0,135.0,2.0,0
480,1,9.0,1121.0,112.0,1.0,1.0,1.0,1.0,111.0,124.0,2.0,0
481,0,11.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
482,1,9.0,1210.0,112.0,1.0,1.0,1.0,4.0,111.0,135.0,1.0,1
483,1,5.0,1122.0,113.0,1.0,1.0,1.0,1.0,111.0,124.0,2.0,0
484,0,9.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
485,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
486,0,4.0,1122.0,111.0,1.0,1.0,1.0,1.0,111.0,135.0,1.0,0
487,1,8.0,1210.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
488,1,4.0,1131.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,1
489,1,9.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,1
490,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
491,0,10.0,1220.0,111.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,0
492,1,15.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,0
493,0,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
494,0,4.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
495,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
496,0,5.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
497,0,7.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,122.0,2.0,0
498,0,10.0,1131.0,111.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,0
499,0,5.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,132.0,2.0,0
500,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,0
501,1,10.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
502,0,9.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
503,1,4.0,1131.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
504,0,8.0,1210.0,111.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,0
505,1,15.0,1122.0,125.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,1
506,1,11.0,1122.0,126.0,1.0,1.0,1.0,1.0,120.0,132.0,2.0,1
507,0,4.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,132.0,1.0,0
508,1,15.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
509,1,10.0,1110.0,113.0,1.0,1.0,1.0,5.0,120.0,124.0,2.0,1
510,1,9.0,1131.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
511,1,15.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,1
512,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,0
513,0,8.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
514,1,8.0,1122.0,112.0,1.0,1.0,3.0,5.0,111.0,124.0,2.0,1
515,0,5.0,1122.0,111.0,1.0,1.0,3.0,1.0,111.0,138.0,1.0,0
516,1,12.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
517,1,12.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
518,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,0
519,0,6.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,139.0,2.0,0
520,0,9.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,1
521,1,12.0,1122.0,126.0,1.0,1.0,1.0,1.0,120.0,131.0,2.0,1
522,0,8.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
523,0,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
524,0,4.0,1131.0,112.0,1.0,1.0,1.0,3.0,120.0,133.0,1.0,0
525,1,11.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
526,1,4.0,1131.0,111.0,1.0,1.0,3.0,5.0,111.0,138.0,2.0,1
527,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
528,0,8.0,1131.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,1
529,0,7.0,1110.0,111.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
530,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
531,1,11.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,1
532,0,5.0,1210.0,111.0,1.0,1.0,1.0,2.0,111.0,122.0,1.0,0
533,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,1
534,0,8.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,131.0,2.0,0
535,0,4.0,1132.0,111.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
536,1,6.0,1210.0,112.0,1.0,1.0,1.0,0.0,111.0,133.0,1.0,0
537,1,4.0,1131.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,1
538,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
539,0,7.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
540,1,15.0,1122.0,126.0,1.0,1.0,1.0,4.0,120.0,133.0,2.0,1
541,0,5.0,1131.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,1
542,1,11.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,122.0,2.0,1
543,0,12.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,0
544,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
545,0,4.0,1131.0,112.0,1.0,1.0,1.0,1.0,111.0,134.0,1.0,0
546,0,8.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,138.0,1.0,0
547,1,8.0,1121.0,112.0,1.0,1.0,1.0,0.0,111.0,111.0,2.0,0
548,0,4.0,1131.0,125.0,1.0,1.0,1.0,2.4925613,120.0,135.0,1.0,1
549,1,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
550,1,4.0,1135.9788,112.0,1.0,1.0,1.0,5.0,120.0,131.0,1.0,0
551,0,9.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
552,0,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,1
553,1,15.0,1122.0,126.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
554,1,9.0,1121.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
555,1,9.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
556,1,11.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
557,0,4.0,1110.0,126.0,1.0,1.0,1.0,2.0,120.0,137.0,1.0,0
558,0,6.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,1
559,0,7.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
560,1,7.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
561,0,12.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,0
562,0,9.0,1131.0,111.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
563,0,9.0,1122.0,126.0,1.0,1.0,1.0,4.0,120.0,135.0,2.0,1
564,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
565,0,7.0,1122.0,112.0,1.0,1.0,3.0,0.0,111.0,137.0,2.0,0
566,0,7.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
567,0,9.0,1140.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,4.0,0
568,1,9.0,1122.0,114.0,1.0,1.0,1.0,2.0,120.0,122.0,2.0,1
569,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,0
570,1,8.0,1110.0,111.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,1
571,0,15.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,119.11059,2.0,0
572,1,7.0,1122.0,114.0,1.0,1.0,1.0,0.0,112.0,134.0,2.0,1
573,1,4.0,1110.0,114.0,1.0,1.0,1.0,0.0,120.0,135.0,1.0,1
574,0,9.0,1121.0,111.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
575,1,12.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
576,1,11.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,0
577,0,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,132.77922,2.0,1
578,1,10.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,1
579,1,12.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,0
580,1,10.0,1110.0,111.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,0
581,1,4.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
582,1,8.0,1122.0,114.0,1.0,1.0,1.0,2.0,120.0,124.0,2.0,0
583,0,7.0,1110.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
584,1,4.0,1121.0,113.0,1.0,3.0,3.0,3.0,111.0,131.0,2.0,1
585,1,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,122.0,2.0,1
586,0,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,134.5128,2.0,0
587,0,5.0,1132.0,112.0,1.0,1.0,1.0,0.0,111.0,134.0,1.0,0
588,1,8.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
589,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
590,1,15.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
